UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
11245,October 07 2021,DOG,Chihuahua,,U,false,Queens,11419
7481,October 08 2021,DOG,Labradoodle,9,M,true,Manhattan,
8169,October 08 2021,DOG,Pit Bull,4Y,U,true,Other,8360
11246,October 08 2021,DOG,UNKNOWN,,U,false,Queens,
12331,October 08 2021,DOG,Pit Bull,,U,false,Staten Island,10303
4636,October 09 2021,DOG,Pit Bull,,U,false,Bronx,10473
8172,October 09 2021,DOG,Chihuahua,,M,false,Other,10710
11247,October 09 2021,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,false,Queens,11418
11248,October 09 2021,DOG,German Shepherd,6,F,false,Queens,11368
11249,October 09 2021,DOG,UNKNOWN,,U,false,Queens,
11250,October 09 2021,DOG,Pekingese,4,M,false,Queens,11378
11258,October 09 2021,DOG,Pit Bull,,M,false,Queens,11434
11261,October 09 2021,DOG,Boxer,3,F,false,Queens,11414
11285,October 09 2021,DOG,MIXED,3,M,false,Queens,11417
12332,October 09 2021,DOG,LARGE MIXED BREED,2Y,M,false,Staten Island,10309
12335,October 09 2021,DOG,MIXED BREED DOG,,U,false,Staten Island,10310
2556,October 10 2021,DOG,SHEPERD,,U,false,Brooklyn,11236
4626,October 10 2021,DOG,Pit Bull,,U,false,Bronx,10471
7480,October 10 2021,DOG,UNKNOWN,,U,false,Manhattan,10002
11254,October 10 2021,DOG,Pit Bull,1,M,false,Queens,11434
12333,October 10 2021,DOG,UNKNOWN,,U,false,Staten Island,10301
12337,October 10 2021,DOG,Pit Bull,9M,M,false,Staten Island,10310
2552,October 11 2021,DOG,Pit Bull,,U,false,Brooklyn,11226
2554,October 11 2021,DOG,RAT TERRIER,11,M,true,Brooklyn,11237
7487,October 11 2021,DOG,"Bull Dog, French",5,M,true,Manhattan,10065
11251,October 11 2021,DOG,COCKAPOO,9,M,true,Queens,11357
12334,October 11 2021,DOG,AUSTRAILIAN SHEPARD MIX,10,M,true,Staten Island,10305
2553,October 12 2021,DOG,Boxer,1,M,false,Brooklyn,11235
7483,October 12 2021,DOG,UNKNOWN,,F,true,Manhattan,10009
11252,October 12 2021,DOG,MIXED,,U,false,Queens,11432
11253,October 12 2021,DOG,UNKNOWN,,U,false,Queens,
11255,October 12 2021,DOG,Pit Bull,7,M,false,Queens,11432
11256,October 12 2021,DOG,MIXED,,U,false,Queens,11435
12336,October 12 2021,DOG,SHIH TZU / POODLE MIX,3,M,true,Staten Island,
2555,October 13 2021,DOG,TERRIER,,U,false,Brooklyn,11237
2557,October 13 2021,DOG,Pit Bull,,U,false,Brooklyn,11233
4637,October 13 2021,DOG,Pit Bull,,U,false,Bronx,10462
7484,October 13 2021,DOG,UNKNOWN,,U,false,Manhattan,
7485,October 13 2021,DOG,Wheaton Terrier,4,M,true,Manhattan,10036
7490,October 13 2021,DOG,BASENJI,,U,false,Manhattan,
12339,October 13 2021,DOG,TERRIER MIX,8Y,M,true,Staten Island,10301
2559,October 14 2021,DOG,Pit Bull,,U,false,Brooklyn,11206
2561,October 14 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2562,October 14 2021,DOG,Pit Bull,,U,false,Brooklyn,11222
7486,October 14 2021,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,true,Manhattan,10031
7492,October 14 2021,DOG,Pit Bull,7,F,false,Manhattan,10128
11257,October 14 2021,DOG,Siberian Husky,4,M,false,Queens,11373
12341,October 14 2021,DOG,Pit Bull,,F,false,Staten Island,10304
2560,October 15 2021,DOG,UNKNOWN,,U,false,Brooklyn,11208
11259,October 15 2021,DOG,German Shepherd,2,M,false,Queens,11434
11260,October 15 2021,DOG,"Poodle, Standard",,U,false,Queens,
11262,October 15 2021,DOG,Bull dog,,U,false,Queens,
11263,October 15 2021,DOG,POODLE / SHIH TZU MIX,3,M,true,Queens,11415
2563,October 16 2021,DOG,Shih Tzu,1,M,true,Brooklyn,11210
2567,October 16 2021,DOG,Chihuahua,3 MTHS,M,false,Brooklyn,11220
2568,October 16 2021,DOG,SHIH TZU MIX,5,M,true,Brooklyn,
7488,October 16 2021,DOG,Pit Bull,,U,false,Manhattan,
7491,October 16 2021,DOG,Pit Bull,,U,false,Manhattan,
7495,October 16 2021,DOG,German Shepherd,7,F,true,Manhattan,10065
11264,October 16 2021,DOG,MIXED,,U,false,Queens,11435
11275,October 16 2021,DOG,REFUSED TO PROVIDE,,U,false,Queens,
7493,October 17 2021,DOG,UNKNOWN,4,M,false,Manhattan,10029
7494,October 17 2021,DOG,Pit Bull,,M,false,Manhattan,10128
8170,October 17 2021,DOG,Yorkshire Terrier Crossbreed,6,F,false,Other,10701
11265,October 17 2021,DOG,Pit Bull,,U,false,Queens,
11266,October 17 2021,DOG,German Shepherd,5,M,true,Queens,11361
11267,October 17 2021,DOG,Siberian Husky,3,M,true,Queens,11357
11268,October 17 2021,DOG,UNKNOWN,,U,false,Queens,
11270,October 17 2021,DOG,SHIH TZU MIX,4,M,false,Queens,11377
11271,October 17 2021,DOG,UNKNOWN,,U,false,Queens,
11276,October 17 2021,DOG,UNKNOWN,,U,false,Queens,
2565,October 18 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2570,October 18 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2593,October 18 2021,DOG,PIT BULL MIX,10,F,true,Brooklyn,11218
8171,October 18 2021,DOG,Brittany Spaniel,3,M,true,Other,
11272,October 18 2021,DOG,Shih Tzu,6,M,true,Queens,
11273,October 18 2021,DOG,MIXED,4M,F,true,Queens,11101
2566,October 19 2021,DOG,MIXED,1,M,false,Brooklyn,11223
2600,October 19 2021,DOG,Pit Bull,,U,false,Brooklyn,
7496,October 19 2021,DOG,Cock-A-Poo,5,M,true,Manhattan,10028
7497,October 19 2021,DOG,UNKNOWN,,U,false,Manhattan,
7498,October 19 2021,DOG,UNKNOWN,,U,false,Manhattan,
11269,October 19 2021,DOG,UNKNOWN,,U,false,Queens,11426
11274,October 19 2021,DOG,UNKNOWN,,U,false,Queens,
11277,October 19 2021,DOG,RAT TERRIER / PINSCHER MIX,4,F,false,Queens,11358
11278,October 19 2021,DOG,UNKNOWN,,U,false,Queens,
2569,October 20 2021,DOG,BERNADOODLE,3,F,true,Brooklyn,11201
4630,October 20 2021,DOG,UNKNOWN,6,F,false,Bronx,10469
4670,October 20 2021,DOG,FRENCH BULL DOG,5M,M,false,Bronx,10471
7499,October 20 2021,DOG,UNKNOWN,5,M,true,Manhattan,
7500,October 20 2021,DOG,MASTIFF,9 MTHS,F,false,Manhattan,10128
12342,October 20 2021,DOG,TERRIER,3Y,M,true,Staten Island,
2571,October 21 2021,DOG,MEDIUM MIXED BREED,,U,false,Brooklyn,11209
2598,October 21 2021,DOG,MINI GOLDEN DOODLE,2,M,false,Brooklyn,11204
4632,October 21 2021,DOG,SMALL MIXED BREED,4,U,false,Bronx,10463
4665,October 21 2021,DOG,Pit Bull,8Y,M,true,Bronx,
7501,October 21 2021,DOG,UNKNOWN,,U,false,Manhattan,
11280,October 21 2021,DOG,Pit Bull,9,M,false,Queens,11369
11286,October 21 2021,DOG,MIXED,3,M,false,Queens,11417
12344,October 21 2021,DOG,PITBULL MIX,5,M,false,Staten Island,10303
2573,October 22 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2574,October 22 2021,DOG,Pit Bull,6Y,M,true,Brooklyn,
4634,October 22 2021,DOG,"Poodle, Standard",,F,false,Bronx,10453
7504,October 22 2021,DOG,German Shepherd,1,M,false,Manhattan,
7523,October 22 2021,DOG,HARRIER HOUND,5,M,true,Manhattan,
11284,October 22 2021,DOG,"Poodle, Standard",,U,false,Queens,11377
4633,October 23 2021,DOG,American Pit Bull Mix / Pit Bull Mix,,M,false,Bronx,10452
7502,October 23 2021,DOG,TERRIER MIX,,M,false,Manhattan,10036
7503,October 23 2021,DOG,TERRIER MIX,,M,false,Manhattan,10036
7506,October 23 2021,DOG,UNKNOWN,,U,false,Manhattan,
11282,October 23 2021,DOG,UNKNOWN,,U,false,Queens,11432
11283,October 23 2021,DOG,MIXED,4,M,true,Queens,11375
12345,October 23 2021,DOG,MIXED BREED DOG,,U,false,Staten Island,10303
2572,October 24 2021,DOG,Akita,3Y,M,true,Brooklyn,
2575,October 24 2021,DOG,Pit Bull,,U,false,Brooklyn,11229
2576,October 24 2021,DOG,MIXED,11M,M,false,Brooklyn,11201
2577,October 24 2021,DOG,MIXED,11M,M,false,Brooklyn,
2579,October 24 2021,DOG,"Poodle, Standard",,U,false,Brooklyn,11236
2582,October 24 2021,DOG,Rottweiler,,U,false,Brooklyn,
11287,October 24 2021,DOG,Pit Bull,,U,false,Queens,
11318,October 24 2021,DOG,UNKNOWN,,U,false,Queens,11418
2601,October 25 2021,DOG,German Shepherd,10,M,false,Brooklyn,11232
2608,October 25 2021,DOG,UNKNOWN,,U,false,Brooklyn,
7505,October 25 2021,DOG,Maltese,2,M,false,Manhattan,10032
7507,October 25 2021,DOG,POODLE,,U,false,Manhattan,10027
7508,October 25 2021,DOG,TERRIER,,M,false,Manhattan,10128
7509,October 25 2021,DOG,Havanese,4,M,true,Manhattan,10065
11298,October 25 2021,DOG,CANE CORSO / PIT BULL MIX,5,M,true,Queens,11385
4635,October 26 2021,DOG,MIXED BREED,,U,false,Bronx,10470
4680,October 26 2021,DOG,UNKNOWN,,U,false,Bronx,
11309,October 26 2021,DOG,Pomeranian,6,M,false,Queens,
12347,October 26 2021,DOG,LARGE MIXED BREED,2Y,M,false,Staten Island,10309
2578,October 27 2021,DOG,RED NOSE PIT BULL,,U,false,Brooklyn,11223
2580,October 27 2021,DOG,MIXED,,U,false,Brooklyn,11238
2621,October 27 2021,DOG,UNKNOWN,,U,false,Brooklyn,11209
4638,October 27 2021,DOG,SMALL MIXDED DOG,2,M,true,Bronx,10474
4644,October 27 2021,DOG,Bull Terrier,,U,false,Bronx,10452
4645,October 27 2021,DOG,Chihuahua,,M,false,Bronx,10455
7511,October 27 2021,DOG,UNKNOWN,3,U,false,Manhattan,10013
7512,October 27 2021,DOG,UNKNOWN,3,U,false,Manhattan,
7514,October 27 2021,DOG,Rottweiler,,M,false,Manhattan,10027
11292,October 27 2021,DOG,BEAGLE / SHAR-PEI MIX,6M,M,false,Queens,11368
11297,October 27 2021,DOG,German Shepherd,,U,false,Queens,11365
12348,October 27 2021,DOG,Yorkshire Terrier,,U,false,Staten Island,
2597,October 28 2021,DOG,MIXED,3,U,false,Brooklyn,11206
2599,October 28 2021,DOG,MIXED,3,M,false,Brooklyn,11206
4639,October 28 2021,DOG,UNKNOWN,,U,false,Bronx,
4651,October 28 2021,DOG,,,U,false,Bronx,10455
4681,October 28 2021,DOG,Pit Bull,,U,false,Bronx,
7510,October 28 2021,DOG,CHIHUAHUA MIX,9,M,true,Manhattan,10009
11293,October 28 2021,DOG,Shih Tzu,7,M,false,Queens,11369
11299,October 28 2021,DOG,Rottweiler,,U,false,Queens,11413
11300,October 28 2021,DOG,Shih Tzu,3,M,false,Queens,11377
12349,October 28 2021,DOG,MUTT MIX,18 M,M,false,Staten Island,10310
2581,October 29 2021,DOG,MIXED,,U,false,Brooklyn,11220
4650,October 29 2021,DOG,SMALL MIXED,,M,false,Bronx,10452
4673,October 29 2021,DOG,LAB/PIT BULL MIX,7Y,M,false,Bronx,10467
7515,October 29 2021,DOG,COLLIE,,U,false,Manhattan,10016
7516,October 29 2021,DOG,UNKNOWN,,U,false,Manhattan,
11303,October 29 2021,DOG,Bull Terrier,6,F,true,Queens,11361
11304,October 29 2021,DOG,UNKNOWN,,U,false,Queens,11373
11305,October 29 2021,DOG,Pit Bull,6,M,false,Queens,11378
11313,October 29 2021,DOG,SIBERIAN HUSKY MIX,,U,false,Queens,
4646,October 30 2021,DOG,Pit Bull,,U,false,Bronx,10468
4652,October 30 2021,DOG,Pit Bull,,U,false,Bronx,10455
7520,October 30 2021,DOG,Pit Bull,,U,false,Manhattan,
7521,October 30 2021,DOG,Shih Tzu,,U,false,Manhattan,
11317,October 30 2021,DOG,Pit Bull,,U,false,Queens,
11383,October 30 2021,DOG,Pit Bull,,U,false,Queens,11385
2584,October 31 2021,DOG,German Shepherd Crossbreed,3,F,false,Brooklyn,11236
2585,October 31 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2588,October 31 2021,DOG,MALTIPOO,,U,false,Brooklyn,11236
2589,October 31 2021,DOG,UNKNOWN,,U,false,Brooklyn,
4640,October 31 2021,DOG,German Shepherd Crossbreed,,U,false,Bronx,10455
7513,October 31 2021,DOG,Labradoodle,1,M,false,Manhattan,10009
7517,October 31 2021,DOG,UNKNOWN,,U,false,Manhattan,10029
7518,October 31 2021,DOG,PITBULL MIX,4,F,true,Manhattan,
7522,October 31 2021,DOG,Pit Bull,,U,false,Manhattan,
11306,October 31 2021,DOG,STAFFORDSHIRE / ENGLIS BULL MIX,3,M,false,Queens,11378
11307,October 31 2021,DOG,Beagle,7,M,true,Queens,11377
2591,November 01 2021,DOG,TERRIER,,U,false,Brooklyn,
7562,November 01 2021,DOG,PITBULL MIX,2,M,true,Manhattan,10075
11308,November 01 2021,DOG,Labrador Retriever Crossbreed,1,F,true,Queens,
11310,November 01 2021,DOG,Chihuahua,,U,false,Queens,11109
11312,November 01 2021,DOG,SHIH TZU / YORKIE MIX,4,M,true,Queens,11375
2586,November 02 2021,DOG,German Shepherd Crossbreed,1,M,true,Brooklyn,11234
2587,November 02 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2595,November 02 2021,DOG,Pit Bull,,U,false,Brooklyn,
4654,November 02 2021,DOG,Pit Bull,,F,false,Bronx,10453
4657,November 02 2021,DOG,LARGE MIX BREED,10M,M,false,Bronx,10455
4666,November 02 2021,DOG,UNKNOWN,,M,false,Bronx,
7525,November 02 2021,DOG,Maltese,,F,true,Manhattan,10025
11311,November 02 2021,DOG,Pit Bull,,U,false,Queens,11374
11321,November 02 2021,DOG,AUSSIEDOODLE MIX,1,M,true,Queens,11379
12350,November 02 2021,DOG,"Schnauzer, Standard",9Y,F,true,Staten Island,10314
2590,November 03 2021,DOG,UNKNOWN,,U,false,Brooklyn,11231
4641,November 03 2021,DOG,FRENCHIE,,U,false,Bronx,
4642,November 03 2021,DOG,Pit Bull,,U,false,Bronx,10462
4643,November 03 2021,DOG,SMALL MIXED BREED,3,M,false,Bronx,10467
4647,November 03 2021,DOG,,,U,false,Bronx,10473
4682,November 03 2021,DOG,,,U,false,Bronx,
7519,November 03 2021,DOG,Australian Shepherd,6,F,true,Manhattan,10023
7524,November 03 2021,DOG,FRENCHIE,,U,false,Manhattan,10021
7526,November 03 2021,DOG,UNKNOWN,,U,false,Manhattan,
7527,November 03 2021,DOG,UNKNOWN,,U,false,Manhattan,10029
7528,November 03 2021,DOG,UNKNOWN,,U,false,Manhattan,10040
7529,November 03 2021,DOG,UNKNOWN,,U,false,Manhattan,10016
11314,November 03 2021,DOG,COLLIE MIX,6,M,true,Queens,11375
11315,November 03 2021,DOG,Akita,3,M,true,Queens,11420
11316,November 03 2021,DOG,MIXED,5,M,true,Queens,11377
11319,November 03 2021,DOG,JACK RUSSELL MIX,12,M,true,Queens,11368
11324,November 03 2021,DOG,Beagle,,U,false,Queens,11375
2596,November 04 2021,DOG,MIXED,6,M,false,Brooklyn,11212
2603,November 04 2021,DOG,LABRADOR,,U,false,Brooklyn,
4655,November 04 2021,DOG,Pit Bull,,U,false,Bronx,10460
7531,November 04 2021,DOG,Maltese,2,M,true,Manhattan,10028
7538,November 04 2021,DOG,Pit Bull,,U,false,Manhattan,10027
7548,November 04 2021,DOG,UNKNOWN,2,M,false,Manhattan,
7553,November 04 2021,DOG,HUSKY,3,F,false,Manhattan,10016
11320,November 04 2021,DOG,UNKNOWN,,U,false,Queens,
12351,November 04 2021,DOG,UNKNOWN,2,F,false,Staten Island,10309
2613,November 05 2021,DOG,Pit Bull,,U,false,Brooklyn,
2614,November 05 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2692,November 05 2021,DOG,Pit Bull,,U,false,Brooklyn,11218
4667,November 05 2021,DOG,SHI-PO,5Y,M,true,Bronx,10461
7530,November 05 2021,DOG,DACHSHUND,12,M,true,Manhattan,10128
7532,November 05 2021,DOG,UNKNOWN TERRIER,,U,false,Manhattan,10011
7540,November 05 2021,DOG,Pit Bull,,U,false,Manhattan,10011
7541,November 05 2021,DOG,UNKNOWN,,U,false,Manhattan,
7549,November 05 2021,DOG,UNKNOWN,2,M,false,Manhattan,10031
7556,November 05 2021,DOG,UNKNOWN,1,F,true,Manhattan,10011
11325,November 05 2021,DOG,"Bull Dog, French",4,M,true,Queens,11101
12367,November 05 2021,DOG,LABRADOR / COLLIE,11,M,true,Staten Island,10312
12380,November 05 2021,DOG,Pit Bull,4Y,M,true,Staten Island,10309
2602,November 06 2021,DOG,Pit Bull,,U,false,Brooklyn,
2612,November 06 2021,DOG,Lhasa Apso,9,M,true,Brooklyn,11230
4648,November 06 2021,DOG,TERRIER MIX,3,M,false,Bronx,10467
7534,November 06 2021,DOG,Shih Tzu,2,M,true,Manhattan,
7536,November 06 2021,DOG,Pit Bull,,U,false,Manhattan,10032
7537,November 06 2021,DOG,HUSKY,,U,false,Manhattan,
7550,November 06 2021,DOG,UNKNOWN,2,M,false,Manhattan,10031
8173,November 06 2021,DOG,"Mastiff, French (Dogue de Bordeaux)",2Y,M,true,Other,
11322,November 06 2021,DOG,"Poodle, Toy",8,U,true,Queens,11355
11326,November 06 2021,DOG,Pit Bull,,U,false,Queens,11373
12358,November 06 2021,DOG,LABRADOR MIX,6Y,M,true,Staten Island,10304
2604,November 07 2021,DOG,MIXED,5,M,false,Brooklyn,11221
2607,November 07 2021,DOG,UNKNOWN,,U,false,Brooklyn,
4649,November 07 2021,DOG,German Shepherd,,U,false,Bronx,
7535,November 07 2021,DOG,COLLIE,4 MTHS,F,true,Manhattan,10016
7539,November 07 2021,DOG,UNKNOWN,,U,false,Manhattan,
7543,November 07 2021,DOG,PITBULL MIX,2,F,true,Manhattan,
7551,November 07 2021,DOG,UNKNOWN,2,M,false,Manhattan,10031
7561,November 07 2021,DOG,AMERICAN BULLY,,U,false,Manhattan,10011
11323,November 07 2021,DOG,UNKNOWN,,U,false,Queens,11434
11327,November 07 2021,DOG,UNKNOWN,,U,false,Queens,11102
11330,November 07 2021,DOG,MIXED,3,F,false,Queens,11385
2606,November 08 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2610,November 08 2021,DOG,Pit Bull,,U,false,Brooklyn,11225
2633,November 08 2021,DOG,MIXED,,M,true,Brooklyn,11237
7533,November 08 2021,DOG,TERRIER MIX,2,F,true,Manhattan,10023
7542,November 08 2021,DOG,Beagle,5,F,false,Manhattan,10003
7544,November 08 2021,DOG,DACHSHUND & CHIHUAHUA MIX,2,M,false,Manhattan,
11328,November 08 2021,DOG,German Shepherd,,U,false,Queens,11427
11329,November 08 2021,DOG,"Bull Dog, English",1,M,false,Queens,11412
11331,November 08 2021,DOG,Pit Bull,,U,false,Queens,
11332,November 08 2021,DOG,UNKNOWN,,U,false,Queens,
4653,November 09 2021,DOG,Shih Tzu,16,M,true,Bronx,
7545,November 09 2021,DOG,Pit Bull,,U,false,Manhattan,
7547,November 09 2021,DOG,Chihuahua,,U,false,Manhattan,
7552,November 09 2021,DOG,UNKNOWN,2,M,false,Manhattan,10031
7554,November 09 2021,DOG,UNKNOWN,2,M,true,Manhattan,
11334,November 09 2021,DOG,Pit Bull,,U,false,Queens,11373
11335,November 09 2021,DOG,German Shepherd,5,M,false,Queens,11368
12357,November 09 2021,DOG,Chihuahua,,U,false,Staten Island,10306
2605,November 10 2021,DOG,Havanese,4,M,false,Brooklyn,11235
2609,November 10 2021,DOG,Cane Corso,7,M,false,Brooklyn,11233
4656,November 10 2021,DOG,Pit Bull,,U,false,Bronx,
4662,November 10 2021,DOG,UNKNOWN,2,F,false,Bronx,10455
7546,November 10 2021,DOG,Golden Retriever,2,M,false,Manhattan,10012
7557,November 10 2021,DOG,UNKNOWN,11,F,false,Manhattan,10031
11336,November 10 2021,DOG,"Schnauzer, Miniature",16,M,false,Queens,11373
11338,November 10 2021,DOG,Pit Bull,,U,false,Queens,
11339,November 10 2021,DOG,UNKNOWN,,U,false,Queens,
2611,November 11 2021,DOG,Jack Russ,,U,false,Brooklyn,11209
2617,November 11 2021,DOG,,,U,false,Brooklyn,11235
4658,November 11 2021,DOG,Jack Russ,,U,false,Bronx,10472
4659,November 11 2021,DOG,LARGE MIX BREED,4,M,false,Bronx,10451
7555,November 11 2021,DOG,UNKNOWN,3 MTHS,M,false,Manhattan,10029
7558,November 11 2021,DOG,UNKNOWN,4,M,true,Manhattan,10016
11337,November 11 2021,DOG,Rottweiler,1,M,false,Queens,
11340,November 11 2021,DOG,UNKNOWN,,U,false,Queens,11103
12360,November 11 2021,DOG,JACK RUSS/CHIHUAHUA MIX,,M,true,Staten Island,
2615,November 12 2021,DOG,Pit Bull,6,M,false,Brooklyn,11207
2616,November 12 2021,DOG,Pit Bull,6,M,false,Brooklyn,11207
2629,November 12 2021,DOG,Pit Bull,3M,M,false,Brooklyn,11207
7559,November 12 2021,DOG,Pit Bull,,U,false,Manhattan,10128
7564,November 12 2021,DOG,LABARADOR RETRIEVER,3,M,true,Manhattan,10022
11341,November 12 2021,DOG,UNKNOWN,,U,false,Queens,
11348,November 12 2021,DOG,Golden Retriever,3M,M,false,Queens,11364
11358,November 12 2021,DOG,Labrador Retriever Crossbreed,9,F,true,Queens,11693
12370,November 12 2021,DOG,"Bull Dog, French",,U,false,Staten Island,10305
2622,November 13 2021,DOG,MIXED,3,M,false,Brooklyn,11207
2623,November 13 2021,DOG,UNKNOWN,,U,false,Brooklyn,11222
2625,November 13 2021,DOG,BULLDOG,,U,false,Brooklyn,11224
2631,November 13 2021,DOG,UNKNOWN,,U,false,Brooklyn,11223
4663,November 13 2021,DOG,SMALL MIXED DOG,9,M,false,Bronx,10473
4671,November 13 2021,DOG,,,U,false,Bronx,
7563,November 13 2021,DOG,UNKNOWN,5,M,false,Manhattan,10016
11342,November 13 2021,DOG,Pit Bull,,U,false,Queens,11691
11346,November 13 2021,DOG,UNKNOWN,,U,false,Queens,
11347,November 13 2021,DOG,Boxer,,U,false,Queens,11691
12361,November 13 2021,DOG,LARGE MIXED BREED,1Y,M,false,Staten Island,10305
12369,November 13 2021,DOG,Pit Bull,8Y,F,true,Staten Island,
2626,November 14 2021,DOG,Siberian Husky,,U,false,Brooklyn,11218
2628,November 14 2021,DOG,Pit Bull,,U,false,Brooklyn,11224
4661,November 14 2021,DOG,LARGE MIXED BREED,3Q,M,false,Bronx,10454
4668,November 14 2021,DOG,SMALL MIXED BREED,8,M,false,Bronx,10474
7560,November 14 2021,DOG,Shih Tzu,,U,false,Manhattan,
7565,November 14 2021,DOG,UNKNOWN,,U,false,Manhattan,
7566,November 14 2021,DOG,UNKNOWN,8,M,false,Manhattan,10025
7567,November 14 2021,DOG,UNKNOWN,,U,false,Manhattan,
11343,November 14 2021,DOG,Boxer,,U,false,Queens,
11344,November 14 2021,DOG,Chihuahua,5,M,true,Queens,11374
11345,November 14 2021,DOG,Siberian Husky,6,M,false,Queens,11373
2618,November 15 2021,DOG,Pit Bull,,U,false,Brooklyn,
4660,November 15 2021,DOG,MEDIUM SIZE BREED,,U,false,Bronx,10455
4664,November 15 2021,DOG,SMALL MIXED BREED,9,M,false,Bronx,10473
4675,November 15 2021,DOG,LARGE MIXED BREED,,F,false,Bronx,10467
7568,November 15 2021,DOG,POODLE,,M,false,Manhattan,10025
7569,November 15 2021,DOG,Pit Bull,,U,false,Manhattan,
7574,November 15 2021,DOG,UNKNOWN,,U,false,Manhattan,
11385,November 15 2021,DOG,POODLE / SHIH TZU MIX,4,M,true,Queens,11418
12359,November 15 2021,DOG,SMALL MIXED BREED,2Y,M,false,Staten Island,10314
2624,November 16 2021,DOG,UNKNOWN,,U,false,Brooklyn,11206
2627,November 16 2021,DOG,Pit Bull,4,F,false,Brooklyn,11214
2682,November 16 2021,DOG,UNKNOWN,,U,false,Brooklyn,
4669,November 16 2021,DOG,Pit Bull,,U,false,Bronx,
7570,November 16 2021,DOG,UNKNOWN,,M,false,Manhattan,10001
7595,November 16 2021,DOG,UNKNOWN,,U,false,Manhattan,
8174,November 16 2021,DOG,Jack Russ,11Y,M,true,Other,
11349,November 16 2021,DOG,UNKNOWN,,U,false,Queens,11361
11350,November 16 2021,DOG,MALTESE MIX,9,M,false,Queens,11367
11351,November 16 2021,DOG,German Shepherd,1,M,true,Queens,11361
11352,November 16 2021,DOG,Pit Bull,2,F,false,Queens,11368
11354,November 16 2021,DOG,UNKNOWN,,U,false,Queens,11361
2630,November 17 2021,DOG,Bouvier Des Flandres,6,M,true,Brooklyn,11220
4676,November 17 2021,DOG,TERRIER,,U,false,Bronx,10462
7571,November 17 2021,DOG,Doberman Pinscher,9,M,true,Manhattan,10013
11355,November 17 2021,DOG,UNKNOWN,,U,false,Queens,
11356,November 17 2021,DOG,UNKNOWN,,U,false,Queens,
2632,November 18 2021,DOG,Pit Bull,1,M,false,Brooklyn,11229
4674,November 18 2021,DOG,LARGE MIXED BREED,,F,false,Bronx,10457
4678,November 18 2021,DOG,Pit Bull,,U,false,Bronx,
4679,November 18 2021,DOG,Rottweiler,,U,false,Bronx,
7573,November 18 2021,DOG,UNKNOWN,,U,false,Manhattan,
8175,November 18 2021,DOG,UNKNOWN,,U,false,Other,
11357,November 18 2021,DOG,MALTESE / POODLE MIX,,U,false,Queens,11375
11359,November 18 2021,DOG,MIXED,3,F,false,Queens,11415
11360,November 18 2021,DOG,REFUSED TO PROVIDE,,U,false,Queens,
2639,November 19 2021,DOG,SHEPERD,,U,false,Brooklyn,
2643,November 19 2021,DOG,Pit Bull,6,M,true,Brooklyn,11207
11361,November 19 2021,DOG,UNKNOWN,,U,false,Queens,11369
11362,November 19 2021,DOG,UNKNOWN,,U,false,Queens,
12364,November 19 2021,DOG,Pit Bull,,U,false,Staten Island,
4677,November 20 2021,DOG,Pit Bull,,U,false,Bronx,10467
7577,November 20 2021,DOG,UNKNOWN,6,M,true,Manhattan,10003
11363,November 20 2021,DOG,Pit Bull,,U,false,Queens,11357
2638,November 21 2021,DOG,MIXED,7,F,false,Brooklyn,11204
2640,November 21 2021,DOG,Pit Bull,,U,false,Brooklyn,11207
2647,November 21 2021,DOG,MIXED,5,M,false,Brooklyn,11207
2680,November 21 2021,DOG,Cane Corso,7,M,true,Brooklyn,11231
4672,November 21 2021,DOG,Pit Bull,,U,false,Bronx,10458
7578,November 21 2021,DOG,Pit Bull,,U,false,Manhattan,
11364,November 21 2021,DOG,UNKNOWN,,U,false,Queens,
11365,November 21 2021,DOG,American Staffordshire Terrier,5,F,true,Queens,11385
11386,November 21 2021,DOG,UNKNOWN,,U,false,Queens,11105
12365,November 21 2021,DOG,Pit Bull,,U,false,Staten Island,10310
2634,November 22 2021,DOG,Pit Bull,,U,false,Brooklyn,11233
11373,November 22 2021,DOG,Chihuahua,11,M,false,Queens,11356
2641,November 23 2021,DOG,UNKNOWN,,U,false,Brooklyn,
2642,November 23 2021,DOG,HUSKY/PIT BULL X,,U,false,Brooklyn,11235
7579,November 23 2021,DOG,UNKNOWN,,U,false,Manhattan,
11371,November 23 2021,DOG,UNKNOWN,,U,false,Queens,11358
11374,November 23 2021,DOG,"Poodle, Miniature",4,M,true,Queens,
11382,November 23 2021,DOG,"Poodle, Miniature",8,M,false,Queens,11372
12366,November 23 2021,DOG,Pit Bull,,U,false,Staten Island,
2656,November 24 2021,DOG,MEXICAN HAIRLESS,2,M,false,Brooklyn,11206
4691,November 24 2021,DOG,UNKNOWN,,U,false,Bronx,
7586,November 24 2021,DOG,UNKNOWN,,U,false,Manhattan,
