CAD_EVNT_ID,CREATE_DATE,INCIDENT_DATE,INCIDENT_TIME,NYPD_PCT_CD,BORO_NM,PATRL_BORO_NM,GEO_CD_X,GEO_CD_Y,RADIO_CODE,TYP_DESC,CIP_JOBS,ADD_TS,DISP_TS,ARRIVD_TS,CLOSNG_TS,Latitude,Longitude
74437405,01/23/2021,01/23/2021,00:08:42,109,QUEENS,PATROL BORO QUEENS NORTH,1031046,218266,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,01/23/2021 12:08:42 AM,01/23/2021 12:09:28 AM,01/23/2021 12:15:00 AM,01/23/2021 12:24:56 AM,40.765651,-73.831067
74437406,01/23/2021,01/23/2021,00:08:42,60,BROOKLYN,PATROL BORO BKLYN SOUTH,993138,149621,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/23/2021 12:08:42 AM,01/23/2021 12:08:43 AM,01/23/2021 12:08:43 AM,01/23/2021 12:27:50 AM,40.577355,-73.968006
74437407,01/23/2021,01/23/2021,00:08:44,25,MANHATTAN,PATROL BORO MAN NORTH,1001661,231970,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 12:08:44 AM,01/23/2021 12:08:44 AM,01/23/2021 12:08:44 AM,01/23/2021 06:10:52 AM,40.803371,-73.937112
74437408,01/23/2021,01/23/2021,00:08:45,34,MANHATTAN,PATROL BORO MAN NORTH,1002653,249241,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,01/23/2021 12:08:45 AM,01/23/2021 12:09:59 AM,01/23/2021 12:13:15 AM,01/23/2021 12:18:06 AM,40.850773,-73.933481
74437409,01/23/2021,01/23/2021,00:08:46,26,MANHATTAN,PATROL BORO MAN NORTH,993898,232335,50G1,DISORDERLY: GROUP/INSIDE,Non CIP,01/23/2021 12:08:46 AM,01/23/2021 12:09:16 AM,01/23/2021 12:21:56 AM,01/23/2021 12:28:13 AM,40.804385,-73.965152
74437410,01/23/2021,01/23/2021,00:08:48,6,MANHATTAN,PATROL BORO MAN SOUTH,986291,206049,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/23/2021 12:08:48 AM,01/23/2021 12:08:48 AM,01/23/2021 12:08:48 AM,01/23/2021 12:56:27 AM,40.732242,-73.992637
74437411,01/23/2021,01/23/2021,00:08:48,24,MANHATTAN,PATROL BORO MAN NORTH,993044,230065,10V2,INVESTIGATE/POSSIBLE CRIME: SUSP VEHICLE/OUTSIDE,Non CIP,01/23/2021 12:08:48 AM,01/23/2021 12:08:48 AM,01/23/2021 12:08:48 AM,01/23/2021 07:23:50 AM,40.798155,-73.968240
74437412,01/23/2021,01/23/2021,00:08:54,60,BROOKLYN,PATROL BORO BKLYN SOUTH,989420,149230,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/23/2021 12:08:54 AM,01/23/2021 12:08:54 AM,01/23/2021 12:08:54 AM,01/23/2021 01:16:20 AM,40.576285,-73.981391
74437413,01/23/2021,01/23/2021,00:08:56,6,MANHATTAN,PATROL BORO MAN SOUTH,983944,208570,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 12:08:56 AM,01/23/2021 12:08:56 AM,01/23/2021 12:08:56 AM,01/23/2021 12:37:06 AM,40.739161,-74.001106
74437414,01/23/2021,01/23/2021,00:09:03,40,BRONX,PATROL BORO BRONX,1009753,231654,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,01/23/2021 12:09:03 AM,01/23/2021 12:11:28 AM,01/23/2021 12:16:50 AM,01/23/2021 12:26:58 AM,40.802484,-73.907884
74437416,01/23/2021,01/23/2021,00:09:10,111,QUEENS,PATROL BORO QUEENS NORTH,1043596,211702,68Q2,SEE COMPLAINANT: OTHER/OUTSIDE,Non CIP,01/23/2021 12:09:10 AM,01/23/2021 12:09:10 AM,01/23/2021 12:09:10 AM,01/23/2021 12:13:41 AM,40.747559,-73.785820
74437417,01/23/2021,01/23/2021,00:09:13,1,MANHATTAN,PATROL BORO MAN SOUTH,981850,197689,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/23/2021 12:09:13 AM,01/23/2021 12:09:13 AM,01/23/2021 12:09:13 AM,01/23/2021 01:09:06 AM,40.709295,-74.008658
74437418,01/23/2021,01/23/2021,00:09:20,1,MANHATTAN,PATROL BORO MAN SOUTH,982275,199605,39T1,OTHER CRIMES (IN PROGRESS): TRESPASS/INSIDE,Non Critical,01/23/2021 12:09:20 AM,01/23/2021 12:17:03 AM,01/23/2021 12:22:57 AM,01/23/2021 12:28:43 AM,40.714554,-74.007126
74437419,01/23/2021,01/23/2021,00:09:20,81,BROOKLYN,PATROL BORO BKLYN NORTH,1003656,187150,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 12:09:20 AM,01/23/2021 12:09:23 AM,01/23/2021 12:09:25 AM,01/23/2021 12:39:52 AM,40.680347,-73.930035
74437420,01/23/2021,01/23/2021,00:09:23,112,QUEENS,PATROL BORO QUEENS NORTH,1027372,201895,50P1,DISORDERLY: PERSON/INSIDE,Non CIP,01/23/2021 12:09:23 AM,01/23/2021 12:09:41 AM,01/23/2021 12:11:10 AM,01/23/2021 12:13:38 AM,40.720735,-73.844436
74437421,01/23/2021,01/23/2021,00:09:26,25,MANHATTAN,PATROL BORO MAN NORTH,999449,230611,10F1,INVESTIGATE/POSSIBLE CRIME: FIREARM/INSIDE,Non CIP,01/23/2021 12:09:26 AM,01/23/2021 12:10:37 AM,01/23/2021 12:13:07 AM,01/23/2021 12:24:21 AM,40.799645,-73.945105
74437422,01/23/2021,01/23/2021,00:09:27,101,QUEENS,PATROL BORO QUEENS SOUTH,1051113,160811,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/23/2021 12:09:27 AM,01/23/2021 12:09:48 AM,01/23/2021 12:21:37 AM,01/23/2021 12:38:07 AM,40.607821,-73.759196
74437423,01/23/2021,01/23/2021,00:09:32,81,BROOKLYN,PATROL BORO BKLYN NORTH,1005974,186479,10V2,INVESTIGATE/POSSIBLE CRIME: SUSP VEHICLE/OUTSIDE,Non CIP,01/23/2021 12:09:32 AM,01/23/2021 12:09:33 AM,01/23/2021 12:09:33 AM,01/23/2021 07:26:04 AM,40.678500,-73.921680
74437424,01/23/2021,01/23/2021,00:09:34,28,MANHATTAN,PATROL BORO MAN NORTH,995761,231301,50P1,DISORDERLY: PERSON/INSIDE,Non CIP,01/23/2021 12:09:34 AM,01/23/2021 12:12:46 AM,,01/23/2021 12:18:18 AM,40.801545,-73.958424
74437425,01/23/2021,01/23/2021,00:09:36,60,BROOKLYN,PATROL BORO BKLYN SOUTH,989420,149230,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/23/2021 12:09:36 AM,01/23/2021 12:09:36 AM,01/23/2021 12:09:36 AM,01/23/2021 02:02:38 AM,40.576285,-73.981391
74437426,01/23/2021,01/23/2021,00:09:38,24,MANHATTAN,PATROL BORO MAN NORTH,993373,229301,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/23/2021 12:09:38 AM,01/23/2021 12:09:38 AM,01/23/2021 12:09:38 AM,01/23/2021 12:24:45 AM,40.796058,-73.967052
74437427,01/23/2021,01/23/2021,00:09:39,106,QUEENS,PATROL BORO QUEENS SOUTH,1037427,183787,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/23/2021 12:09:39 AM,01/23/2021 12:10:31 AM,01/23/2021 12:29:05 AM,01/23/2021 12:37:23 AM,40.670978,-73.808304
74437428,01/23/2021,01/23/2021,00:09:41,102,QUEENS,PATROL BORO QUEENS SOUTH,1026262,193076,22Q1,LARCENY (PAST): OTHER/INSIDE,Non CIP,01/23/2021 12:09:41 AM,01/23/2021 12:13:32 AM,01/23/2021 12:25:09 AM,01/23/2021 12:57:50 AM,40.696534,-73.848495
74437429,01/23/2021,01/23/2021,00:09:41,40,BRONX,PATROL BORO BRONX,1005420,234163,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,01/23/2021 12:09:41 AM,01/23/2021 12:27:46 AM,,01/23/2021 01:15:58 AM,40.809382,-73.923527
74437430,01/23/2021,01/23/2021,00:09:42,47,BRONX,PATROL BORO BRONX,1030333,255666,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,01/23/2021 12:09:42 AM,01/23/2021 12:13:59 AM,,01/23/2021 12:41:36 AM,40.868307,-73.833385
74437430,01/23/2021,01/23/2021,00:09:42,47,BRONX,PATROL BORO BRONX,1030333,255666,54E1,AMBULANCE CASE: EDP/INSIDE,Non CIP,01/23/2021 12:09:42 AM,01/23/2021 12:16:37 AM,01/23/2021 12:20:38 AM,01/23/2021 12:43:47 AM,40.868307,-73.833385
74437431,01/23/2021,01/23/2021,00:09:48,114,QUEENS,PATROL BORO QUEENS NORTH,1008930,217696,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,01/23/2021 12:09:48 AM,01/23/2021 12:31:00 AM,,01/23/2021 12:59:01 AM,40.764175,-73.910908
74437432,01/23/2021,01/23/2021,00:09:57,48,BRONX,PATROL BORO BRONX,1015911,252122,75C,COMMUNITY TIME,Non CIP,01/23/2021 12:09:57 AM,01/23/2021 12:09:57 AM,01/23/2021 12:09:57 AM,01/23/2021 02:34:36 AM,40.858643,-73.885545
74438267,01/23/2021,01/23/2021,01:00:04,100,QUEENS,PATROL BORO QUEENS SOUTH,1030128,173242,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 01:00:08 AM,01/23/2021 01:00:20 AM,,01/23/2021 01:18:33 AM,40.642075,-73.834688
74439161,01/23/2021,01/23/2021,02:00:06,102,QUEENS,PATROL BORO QUEENS SOUTH,1024577,194557,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 02:00:06 AM,01/23/2021 02:00:06 AM,01/23/2021 02:00:06 AM,01/23/2021 02:14:04 AM,40.700607,-73.854563
74439893,01/23/2021,01/23/2021,03:00:00,17,MANHATTAN,PATROL BORO MAN SOUTH,992507,215451,54S9,AMBULANCE CASE: SERIOUS/TRANSIT,Non CIP,01/23/2021 03:00:00 AM,01/23/2021 03:00:39 AM,01/23/2021 04:05:05 AM,01/23/2021 04:06:24 AM,40.758044,-73.970197
74440494,01/23/2021,01/23/2021,04:00:09,110,QUEENS,PATROL BORO QUEENS NORTH,1019386,209666,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,01/23/2021 04:00:51 AM,01/23/2021 04:01:40 AM,01/23/2021 04:07:35 AM,01/23/2021 05:01:16 AM,40.742100,-73.873205
74441048,01/23/2021,01/23/2021,05:00:03,69,BROOKLYN,PATROL BORO BKLYN SOUTH,1010576,175629,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/23/2021 05:00:03 AM,01/23/2021 05:00:06 AM,01/23/2021 05:00:07 AM,01/23/2021 06:45:02 AM,40.648707,-73.905131
74441622,01/23/2021,01/23/2021,06:00:03,46,BRONX,PATROL BORO BRONX,1009331,250025,10H1,INVESTIGATE/POSSIBLE CRIME: CALLS FOR HELP/INSIDE,Non CIP,01/23/2021 06:00:03 AM,01/23/2021 06:03:39 AM,01/23/2021 06:23:13 AM,01/23/2021 06:31:14 AM,40.852908,-73.909340
74442636,01/23/2021,01/23/2021,08:00:02,40,BRONX,PATROL BORO BRONX,1008082,235351,75C,COMMUNITY TIME,Non CIP,01/23/2021 08:00:02 AM,01/23/2021 08:00:02 AM,01/23/2021 08:00:02 AM,01/23/2021 10:02:47 AM,40.812636,-73.913907
74442637,01/23/2021,01/23/2021,08:00:07,84,BROOKLYN,PATROL BORO BKLYN NORTH,989800,188566,54S9,AMBULANCE CASE: SERIOUS/TRANSIT,Non CIP,01/23/2021 08:00:07 AM,01/23/2021 08:00:08 AM,01/23/2021 08:00:08 AM,01/23/2021 08:21:15 AM,40.684253,-73.979990
74443505,01/23/2021,01/23/2021,09:00:09,46,BRONX,PATROL BORO BRONX,1008879,250787,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 09:00:09 AM,01/23/2021 09:00:09 AM,01/23/2021 09:00:09 AM,01/23/2021 09:13:05 AM,40.855001,-73.910971
74444481,01/23/2021,01/23/2021,10:00:00,109,QUEENS,PATROL BORO QUEENS NORTH,1031268,209990,53S8,VEHICLE ACCIDENT: SPECIAL CONDITION/LTD ACC HWY,Non CIP,01/23/2021 10:00:00 AM,01/23/2021 10:08:17 AM,01/23/2021 10:28:50 AM,01/23/2021 11:15:14 AM,40.742934,-73.830324
74444482,01/23/2021,01/23/2021,10:00:01,45,BRONX,PATROL BORO BRONX,1029338,245717,10Y3,INVESTIGATE/POSSIBLE CRIME: SERIOUS/OTHER,Non CIP,01/23/2021 10:00:01 AM,01/23/2021 10:02:43 AM,01/23/2021 10:49:22 AM,01/23/2021 11:09:48 AM,40.841005,-73.837049
74444483,01/23/2021,01/23/2021,10:00:02,107,QUEENS,PATROL BORO QUEENS SOUTH,1043677,208649,75C,COMMUNITY TIME,Non CIP,01/23/2021 10:00:02 AM,01/23/2021 10:00:03 AM,01/23/2021 10:00:03 AM,01/23/2021 11:26:20 AM,40.739179,-73.785555
74445387,01/23/2021,01/23/2021,11:00:00,78,BROOKLYN,PATROL BORO BKLYN SOUTH,988852,180721,75C,COMMUNITY TIME,Non CIP,01/23/2021 11:00:00 AM,01/23/2021 11:00:02 AM,,01/23/2021 11:07:35 AM,40.662721,-73.983414
74445388,01/23/2021,01/23/2021,11:00:00,28,MANHATTAN,PATROL BORO MAN NORTH,996600,231435,44H1,HAZ MAT: INSIDE,Non CIP,01/23/2021 11:00:00 AM,01/23/2021 11:00:40 AM,,01/23/2021 11:16:58 AM,40.801911,-73.955394
74446274,01/23/2021,01/23/2021,12:00:01,73,BROOKLYN,PATROL BORO BKLYN NORTH,1008200,181870,52D2,DISPUTE: OUTSIDE,Non CIP,01/23/2021 12:00:01 PM,01/23/2021 12:03:46 PM,01/23/2021 12:07:14 PM,01/23/2021 12:08:35 PM,40.665844,-73.913671
74446275,01/23/2021,01/23/2021,12:00:04,41,BRONX,PATROL BORO BRONX,1014684,237713,52D6,DISPUTE: FAMILY,Non CIP,01/23/2021 12:00:04 PM,01/23/2021 12:00:54 PM,01/23/2021 12:09:10 PM,01/23/2021 12:41:04 PM,40.819099,-73.890046
74446276,01/23/2021,01/23/2021,12:00:07,94,BROOKLYN,PATROL BORO BKLYN NORTH,996806,201467,22V2,LARCENY (PAST): VEHICLE/OUTSIDE,Non CIP,01/23/2021 12:00:07 PM,01/23/2021 12:01:17 PM,,01/23/2021 12:35:36 PM,40.719656,-73.954705
74446277,01/23/2021,01/23/2021,12:00:08,40,BRONX,PATROL BORO BRONX,1009648,236421,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 12:00:08 PM,01/23/2021 12:00:08 PM,01/23/2021 12:00:08 PM,01/23/2021 12:37:49 PM,40.815568,-73.908246
74446278,01/23/2021,01/23/2021,12:00:09,100,QUEENS,PATROL BORO QUEENS SOUTH,1039188,156468,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 12:00:09 PM,01/23/2021 12:00:09 PM,01/23/2021 12:00:09 PM,01/23/2021 12:43:43 PM,40.595983,-73.802179
74448164,01/23/2021,01/23/2021,14:00:01,18,MANHATTAN,PATROL BORO MAN SOUTH,989310,218934,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/23/2021 02:00:01 PM,01/23/2021 02:00:09 PM,01/23/2021 02:00:11 PM,01/23/2021 02:08:54 PM,40.767606,-73.981734
74451279,01/23/2021,01/23/2021,17:00:01,47,BRONX,PATROL BORO BRONX,1023358,261786,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/23/2021 05:00:01 PM,01/23/2021 05:02:45 PM,,01/23/2021 05:44:54 PM,40.885138,-73.858567
74451280,01/23/2021,01/23/2021,17:00:01,83,BROOKLYN,PATROL BORO BKLYN NORTH,1003163,194128,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,01/23/2021 05:07:38 PM,01/23/2021 05:09:53 PM,01/23/2021 05:19:53 PM,01/23/2021 05:24:38 PM,40.699501,-73.931793
74451281,01/23/2021,01/23/2021,17:00:02,1,MANHATTAN,PATROL BORO MAN SOUTH,980207,196027,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/23/2021 05:00:02 PM,01/23/2021 05:00:02 PM,01/23/2021 05:00:02 PM,01/23/2021 05:10:09 PM,40.704733,-74.014583
74451282,01/23/2021,01/23/2021,17:00:08,105,QUEENS,PATROL BORO QUEENS SOUTH,1052552,183734,68Q2,SEE COMPLAINANT: OTHER/OUTSIDE,Non CIP,01/23/2021 05:00:08 PM,01/23/2021 05:10:20 PM,01/23/2021 05:31:40 PM,01/23/2021 05:54:51 PM,40.670729,-73.753781
74452539,01/23/2021,01/23/2021,18:00:05,41,BRONX,PATROL BORO BRONX,1014080,238401,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/23/2021 06:00:05 PM,01/23/2021 06:00:05 PM,01/23/2021 06:00:05 PM,01/23/2021 06:23:12 PM,40.820989,-73.892225
74452540,01/23/2021,01/23/2021,18:00:06,115,QUEENS,PATROL BORO QUEENS NORTH,1014781,211925,29H1,OTHER CRIMES (PAST): HARASSMENT/INSIDE,Non CIP,01/23/2021 06:00:06 PM,01/23/2021 06:06:20 PM,,01/23/2021 06:37:51 PM,40.748317,-73.889813
74453735,01/23/2021,01/23/2021,19:00:00,88,BROOKLYN,PATROL BORO BKLYN NORTH,989701,190396,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/23/2021 07:00:00 PM,01/23/2021 07:00:00 PM,01/23/2021 07:00:00 PM,01/23/2021 07:10:11 PM,40.689276,-73.980346
74453736,01/23/2021,01/23/2021,19:00:01,83,BROOKLYN,PATROL BORO BKLYN NORTH,1005535,196793,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 07:00:01 PM,01/23/2021 07:00:01 PM,01/23/2021 07:00:01 PM,01/23/2021 08:59:16 PM,40.706811,-73.923230
74453737,01/23/2021,01/23/2021,19:00:06,77,BROOKLYN,PATROL BORO BKLYN NORTH,1003043,183948,10M1,INVESTIGATE/POSSIBLE CRIME: MARIJUANA/INSIDE,Non CIP,01/23/2021 07:00:06 PM,01/23/2021 07:00:36 PM,01/23/2021 07:50:28 PM,01/23/2021 07:59:22 PM,40.671560,-73.932254
74453739,01/23/2021,01/23/2021,19:00:08,84,BROOKLYN,PATROL BORO BKLYN NORTH,988156,189697,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,01/23/2021 07:02:25 PM,01/23/2021 07:05:52 PM,,01/23/2021 07:15:11 PM,40.687359,-73.985917
74454863,01/23/2021,01/23/2021,20:00:00,6,MANHATTAN,PATROL BORO MAN SOUTH,984968,207373,39T1,OTHER CRIMES (IN PROGRESS): TRESPASS/INSIDE,Non Critical,01/23/2021 08:00:00 PM,01/23/2021 08:00:35 PM,01/23/2021 08:07:06 PM,01/23/2021 09:13:14 PM,40.735876,-73.997411
74454864,01/23/2021,01/23/2021,20:00:00,112,QUEENS,PATROL BORO QUEENS NORTH,1027121,201763,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 08:00:00 PM,01/23/2021 08:00:03 PM,01/23/2021 08:00:29 PM,01/23/2021 10:22:24 PM,40.720374,-73.845342
74454865,01/23/2021,01/23/2021,20:00:01,108,QUEENS,PATROL BORO QUEENS NORTH,1001300,212423,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/23/2021 08:00:01 PM,01/23/2021 08:00:01 PM,01/23/2021 08:00:01 PM,01/23/2021 08:10:25 PM,40.749720,-73.938466
74454866,01/23/2021,01/23/2021,20:00:05,67,BROOKLYN,PATROL BORO BKLYN SOUTH,999816,176837,53S,VEHICLE ACCIDENT: SPECIAL CONDITION,Non CIP,01/23/2021 08:00:05 PM,01/23/2021 08:13:10 PM,01/23/2021 09:29:09 PM,01/23/2021 10:48:28 PM,40.652048,-73.943904
74455878,01/23/2021,01/23/2021,21:00:01,43,BRONX,PATROL BORO BRONX,1020518,242653,10N2,INVESTIGATE/POSSIBLE CRIME: NARCO SALES/OUTSIDE,Non CIP,01/23/2021 09:00:01 PM,01/23/2021 09:05:40 PM,,01/23/2021 09:59:22 PM,40.832636,-73.868942
74455879,01/23/2021,01/23/2021,21:00:03,44,BRONX,PATROL BORO BRONX,1007176,243214,75C,COMMUNITY TIME,Non CIP,01/23/2021 09:00:03 PM,01/23/2021 09:00:03 PM,01/23/2021 09:00:03 PM,01/23/2021 09:09:58 PM,40.834220,-73.917153
74455880,01/23/2021,01/23/2021,21:00:07,73,BROOKLYN,PATROL BORO BKLYN NORTH,1009737,185869,10F1,INVESTIGATE/POSSIBLE CRIME: FIREARM/INSIDE,Non CIP,01/23/2021 09:00:07 PM,01/23/2021 09:00:38 PM,01/23/2021 09:02:10 PM,01/23/2021 09:08:14 PM,40.676816,-73.908116
74456907,01/23/2021,01/23/2021,22:00:00,49,BRONX,PATROL BORO BRONX,1020548,255322,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/23/2021 10:00:00 PM,01/23/2021 11:59:10 PM,01/24/2021 12:12:28 AM,01/24/2021 12:18:01 AM,40.867408,-73.868765
74456908,01/23/2021,01/23/2021,22:00:02,94,BROOKLYN,PATROL BORO BKLYN NORTH,997973,199434,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,01/23/2021 10:00:02 PM,01/23/2021 10:00:03 PM,01/23/2021 10:00:03 PM,01/23/2021 10:31:14 PM,40.714075,-73.950500
74456909,01/23/2021,01/23/2021,22:00:08,46,BRONX,PATROL BORO BRONX,1010358,248838,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/23/2021 10:00:08 PM,01/23/2021 10:00:08 PM,01/23/2021 10:00:08 PM,01/23/2021 11:08:05 PM,40.849647,-73.905632
74457915,01/23/2021,01/23/2021,23:00:02,13,MANHATTAN,PATROL BORO MAN SOUTH,985237,209046,11C4,ALARMS: COMMERCIAL/BURGLARY,Non CIP,01/23/2021 11:02:07 PM,01/23/2021 11:31:07 PM,,01/23/2021 11:33:50 PM,40.740468,-73.996440
74457916,01/23/2021,01/23/2021,23:00:09,30,MANHATTAN,PATROL BORO MAN NORTH,997745,238688,10V2,INVESTIGATE/POSSIBLE CRIME: SUSP VEHICLE/OUTSIDE,Non CIP,01/23/2021 11:00:09 PM,01/23/2021 11:00:09 PM,01/23/2021 11:00:09 PM,01/23/2021 11:31:42 PM,40.821817,-73.951243
74458680,01/24/2021,01/24/2021,00:00:00,52,BRONX,PATROL BORO BRONX,1014422,258999,75C,COMMUNITY TIME,Non CIP,01/24/2021 12:00:00 AM,01/24/2021 12:00:01 AM,01/24/2021 12:00:01 AM,01/24/2021 01:11:45 AM,40.877523,-73.890897
74458681,01/24/2021,01/24/2021,00:00:00,73,BROOKLYN,PATROL BORO BKLYN NORTH,1008795,178153,52D6,DISPUTE: FAMILY,Non CIP,01/24/2021 12:00:01 AM,01/24/2021 12:00:16 AM,,01/24/2021 12:22:42 AM,40.655640,-73.911540
74458682,01/24/2021,01/24/2021,00:00:01,69,BROOKLYN,PATROL BORO BKLYN SOUTH,1012580,172896,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/24/2021 12:00:01 AM,01/24/2021 12:00:01 AM,01/24/2021 12:00:01 AM,01/24/2021 03:44:41 AM,40.641199,-73.897921
74458684,01/24/2021,01/24/2021,00:00:07,72,BROOKLYN,PATROL BORO BKLYN SOUTH,986094,181539,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/24/2021 12:00:07 AM,01/24/2021 12:00:07 AM,01/24/2021 12:00:07 AM,01/24/2021 03:04:20 AM,40.664967,-73.993355
74458685,01/24/2021,01/24/2021,00:00:11,40,BRONX,PATROL BORO BRONX,1007164,239140,54S1,AMBULANCE CASE: SERIOUS/INSIDE,Non CIP,01/24/2021 12:00:11 AM,01/24/2021 12:01:22 AM,01/24/2021 12:29:07 AM,01/24/2021 01:01:40 AM,40.823038,-73.917210
74458686,01/24/2021,01/24/2021,00:00:23,50,BRONX,PATROL BORO BRONX,1015206,261232,54S1,AMBULANCE CASE: SERIOUS/INSIDE,Non CIP,01/24/2021 12:00:23 AM,01/24/2021 12:08:06 AM,,01/24/2021 12:50:24 AM,40.883650,-73.888052
74458687,01/24/2021,01/24/2021,00:00:24,60,BROOKLYN,PATROL BORO BKLYN SOUTH,989420,149230,75M,TRAIN RUN/MOBILE ORDER MAINTENANCE SWEEP,Non CIP,01/24/2021 12:00:24 AM,01/24/2021 12:00:24 AM,01/24/2021 12:00:24 AM,01/24/2021 12:20:47 AM,40.576285,-73.981391
74458688,01/24/2021,01/24/2021,00:00:26,102,QUEENS,PATROL BORO QUEENS SOUTH,1032428,198872,68Q1,SEE COMPLAINANT: OTHER/INSIDE,Non CIP,01/24/2021 12:00:26 AM,01/24/2021 12:00:30 AM,01/24/2021 12:11:39 AM,01/24/2021 01:35:51 AM,40.712411,-73.826217
74458689,01/24/2021,01/24/2021,00:00:29,90,BROOKLYN,PATROL BORO BKLYN NORTH,1001414,199120,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/24/2021 12:00:29 AM,01/24/2021 12:00:29 AM,01/24/2021 12:00:29 AM,01/24/2021 03:33:39 AM,40.713207,-73.938088
74458690,01/24/2021,01/24/2021,00:00:43,78,BROOKLYN,PATROL BORO BKLYN SOUTH,990421,188642,75S,STATION INSPECTION BY TRANSIT BUREAU PERSONNEL,Non CIP,01/24/2021 12:00:43 AM,01/24/2021 12:00:43 AM,01/24/2021 12:00:43 AM,01/24/2021 12:04:46 AM,40.684462,-73.977751
74458691,01/24/2021,01/24/2021,00:00:44,14,MANHATTAN,PATROL BORO MAN SOUTH,986455,213102,75O,TRAIN ORDER MAINTENANCE SWEEP (TOMS),Non CIP,01/24/2021 12:00:44 AM,01/24/2021 12:00:44 AM,01/24/2021 12:00:44 AM,01/24/2021 12:32:17 AM,40.751600,-73.992043
74458692,01/24/2021,01/24/2021,00:00:44,101,QUEENS,PATROL BORO QUEENS SOUTH,1052013,159962,75B,BUS INVESTIGATION,Non CIP,01/24/2021 12:00:44 AM,01/24/2021 12:00:44 AM,01/24/2021 12:00:44 AM,01/24/2021 12:09:21 AM,40.605484,-73.755963
74458693,01/24/2021,01/24/2021,00:00:55,1,MANHATTAN,PATROL BORO MAN SOUTH,981396,198608,75D,VISIBILITY PATROL: DIRECTED,Non CIP,01/24/2021 12:00:55 AM,01/24/2021 12:00:55 AM,01/24/2021 12:00:55 AM,01/24/2021 01:24:48 AM,40.711818,-74.010296
74458695,01/24/2021,01/24/2021,00:00:58,75,BROOKLYN,PATROL BORO BKLYN NORTH,1018768,190087,52D1,DISPUTE: INSIDE,Non CIP,01/24/2021 12:00:58 AM,01/24/2021 12:02:38 AM,,01/24/2021 12:20:09 AM,40.688363,-73.875536
74458696,01/24/2021,01/24/2021,00:01:03,43,BRONX,PATROL BORO BRONX,1023468,234300,39H1,OTHER CRIMES (IN PROGRESS): HARASSMENT/INSIDE,Non Critical,01/24/2021 12:01:03 AM,01/24/2021 12:03:03 AM,,01/24/2021 12:26:01 AM,40.809696,-73.858330
